first_gene,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16
gstB,0.0, , , , , , , , , , , , , , , 
rimO,-0.495495, , , , , , , , , , , , , , , 
moeA,-0.74713,-0.266472, , , , , , , , , , , , , , 
ybiY,1.21865,0.0, , , , , , , , , , , , , , 
ybiV,0.0, , , , , , , , , , , , , , , 
ybiU,-0.415774, , , , , , , , , , , , , , , 
ybiS,-0.517155,-0.637952, , , , , , , , , , , , , , 
mntS,-0.637952, , , , , , , , , , , , , , , 
ybiP,0.497789, , , , , , , , , , , , , , , 
rhtA,0.899486, , , , , , , , , , , , , , , 
dps,-2.94083, , , , , , , , , , , , , , , 
glnH,0.424643,0.0,0.33115, , , , , , , , , , , , , 
ybiO,0.461187, , , , , , , , , , , , , , , 
mcbA,0.0, , , , , , , , , , , , , , , 
fiu,0.305131, , , , , , , , , , , , , , , 
ybiX,0.0, , , , , , , , , , , , , , , 
ybiI,0.404727, , , , , , , , , , , , , , , 
ybiJ,0.517695, , , , , , , , , , , , , , , 
ybiA,0.0, , , , , , , , , , , , , , , 
ybiH,-0.0297587,-0.392228,0.0,0.230356,0.0, , , , , , , , , , , 
ybhP,0.647838,0.0,-6.30494, , , , , , , , , , , , , 
ybhK,-0.592823, , , , , , , , , , , , , , , 
ybhU,0.0, , , , , , , , , , , , , , , 
bioA,0.0, , , , , , , , , , , , , , , 
ybhB,-1.2336, , , , , , , , , , , , , , , 
ybhC,0.0, , , , , , , , , , , , , , , 
ybhD,0.324006, , , , , , , , , , , , , , , 
ybhA,-1.49668, , , , , , , , , , , , , , , 
modE,-2.22865,-0.0631911, , , , , , , , , , , , , , 
galE,0.0,0.0,0.0,-3.84948, , , , , , , , , , , , 
gpmA,0.0, , , , , , , , , , , , , , , 
ybgS,0.337973, , , , , , , , , , , , , , , 
zitB,0.0, , , , , , , , , , , , , , , 
mngR,0.0, , , , , , , , , , , , , , , 
gltA,-1.08816, , , , , , , , , , , , , , , 
ybgD,0.436226, , , , , , , , , , , , , , , 
ybgQ,0.254871,0.0,-0.485468, , , , , , , , , , , , , 
abrB,0.414925, , , , , , , , , , , , , , , 
dtpD,0.431929, , , , , , , , , , , , , , , 
kdpF,0.0,0.0,0.208263,-1.10359, , , , , , , , , , , , 
kdpD,0.0,0.0, , , , , , , , , , , , , , 
speF,0.0,-1.81372, , , , , , , , , , , , , , 
ybfH,0.0,0.0, , , , , , , , , , , , , , 
ybfF,-0.948989, , , , , , , , , , , , , , , 
ybfE,-0.686324, , , , , , , , , , , , , , , 
fldA,-3.59145,0.0,-2.18967, , , , , , , , , , , , , 
nagB,0.512895,0.0,0.0,-1.41688, , , , , , , , , , , , 
asnB,0.0, , , , , , , , , , , , , , , 
metT,0.0,-6.56275,0.0,-8.56646,0.0,0.0,-5.67785, , , , , , , , , 
miaB,0.578982, , , , , , , , , , , , , , , 
ybeZ,-5.97282,-1.94168,-1.34489,-6.27255, , , , , , , , , , , , 
insH-3,0.0, , , , , , , , , , , , , , , 
gltI,0.314497,0.0,0.0519125,-0.0817367,0.38457, , , , , , , , , , , 
rihA,0.312968, , , , , , , , , , , , , , , 
hscC,0.0, , , , , , , , , , , , , , , 
ybeT,0.0, , , , , , , , , , , , , , , 
ybeQ,0.0, , , , , , , , , , , , , , , 
leuS,-8.43626,-4.89926,-9.81785,-2.26266,0.0, , , , , , , , , , , 
rsfS,-6.67415,-5.47323,-6.08841,-3.25656,0.0, , , , , , , , , , , 
dacA,0.378669, , , , , , , , , , , , , , , 
ybeD,-2.28352,0.0, , , , , , , , , , , , , , 
ybeF,0.339665, , , , , , , , , , , , , , , 
lipA,-5.46243, , , , , , , , , , , , , , , 
crcB,0.0, , , , , , , , , , , , , , , 
dcuC,-0.4944, , , , , , , , , , , , , , , 
citC,0.471167,-1.0899,0.290941,-0.186021,0.413638,0.0, , , , , , , , , , 
citT,-3.83125, , , , , , , , , , , , , , , 
rna,0.0, , , , , , , , , , , , , , , 
rnk,-2.06163, , , , , , , , , , , , , , , 
uspG,0.0, , , , , , , , , , , , , , , 
dsbG,0.0, , , , , , , , , , , , , , , 
ybdO,0.244338, , , , , , , , , , , , , , , 
ybdN,0.0, , , , , , , , , , , , , , , 
ybdM,-0.291037, , , , , , , , , , , , , , , 
ybdH,0.375298, , , , , , , , , , , , , , , 
fepB,-3.97281, , , , , , , , , , , , , , , 
fepD,-0.212351,0.0,0.0, , , , , , , , , , , , , 
fepA,0.0,0.0, , , , , , , , , , , , , , 
sokE,0.724649, , , , , , , , , , , , , , , 
ybdK,0.0, , , , , , , , , , , , , , , 
ybdJ,0.0, , , , , , , , , , , , , , , 
ybdF,0.0, , , , , , , , , , , , , , , 
nfsB,0.0, , , , , , , , , , , , , , , 
ybdG,0.216447, , , , , , , , , , , , , , , 
cusR,-0.765939,0.0, , , , , , , , , , , , , , 
nfrB,-0.384935,0.355847, , , , , , , , , , , , , , 
ybcH,-0.473879, , , , , , , , , , , , , , , 
envY,-1.73504,0.429079, , , , , , , , , , , , , , 
ybcY,0.0, , , , , , , , , , , , , , , 
ylcI,0.0, , , , , , , , , , , , , , , 
ybcV,0.60105, , , , , , , , , , , , , , , 
borD,0.0, , , , , , , , , , , , , , , 
nmpC,1.10361, , , , , , , , , , , , , , , 
insH-2,0.0, , , , , , , , , , , , , , , 
ipeX,0.47975, , , , , , , , , , , , , , , 
ybcC,0.0, , , , , , , , , , , , , , , 
intD,-0.588553, , , , , , , , , , , , , , , 
fimZ,0.0, , , , , , , , , , , , , , , 
folD,-4.05219,-1.62653, , , , , , , , , , , , , , 
ybcI,0.0, , , , , , , , , , , , , , , 
ppiB,-6.52062,-4.79332, , , , , , , , , , , , , , 
purE,-0.893167,0.0, , , , , , , , , , , , , , 
allD,0.0,0.242468,0.393553, , , , , , , , , , , , , 
allS,0.277518, , , , , , , , , , , , , , , 
ybbB,0.0, , , , , , , , , , , , , , , 
ylbG,0.0, , , , , , , , , , , , , , , 
tesA,-0.447007,0.0, , , , , , , , , , , , , , 
ybbN,0.306194, , , , , , , , , , , , , , , 
qmcA,0.0,0.0, , , , , , , , , , , , , , 
copA,-0.329842, , , , , , , , , , , , , , , 
ybaP,0.0, , , , , , , , , , , , , , , 
ybaK,0.0, , , , , , , , , , , , , , , 
fsr,0.616045, , , , , , , , , , , , , , , 
ybaL,0.285561, , , , , , , , , , , , , , , 
aes,-1.29319, , , , , , , , , , , , , , , 
priC,0.0,0.519577, , , , , , , , , , , , , , 
acrA,-1.8002,-1.81564, , , , , , , , , , , , , , 
tomB,-5.54991,0.0, , , , , , , , , , , , , , 
maa,-0.769936, , , , , , , , , , , , , , , 
ylaC,0.359598, , , , , , , , , , , , , , , 
ylaB,0.40363, , , , , , , , , , , , , , , 
atl,-9.45966, , , , , , , , , , , , , , , 
tesB,0.0, , , , , , , , , , , , , , , 
ybaE,0.0, , , , , , , , , , , , , , , 
queC,0.0, , , , , , , , , , , , , , , 
sraA,0.957618, , , , , , , , , , , , , , , 
yajG,0.0, , , , , , , , , , , , , , , 
ampG,0.0, , , , , , , , , , , , , , , 
cyoA,0.0,0.312489,0.0,0.322023,0.499334, , , , , , , , , , , 
yajR,0.301533, , , , , , , , , , , , , , , 
panE,0.650909,0.0, , , , , , , , , , , , , , 
xseB,-0.824551,-2.02316,-5.45431,0.0, , , , , , , , , , , , 
yajI,0.0, , , , , , , , , , , , , , , 
tsx,-0.642249, , , , , , , , , , , , , , , 
acpH,-1.04368, , , , , , , , , , , , , , , 
sbcD,0.0,-1.16096, , , , , , , , , , , , , , 
araJ,0.0, , , , , , , , , , , , , , , 
rdgC,0.0, , , , , , , , , , , , , , , 
proC,-4.03655, , , , , , , , , , , , , , , 
ddlA,0.499672, , , , , , , , , , , , , , , 
yaiY,0.428292, , , , , , , , , , , , , , , 
ampH,0.378193,0.0, , , , , , , , , , , , , , 
insE-2,0.0,0.0, , , , , , , , , , , , , , 
ykiB,0.0, , , , , , , , , , , , , , , 
hemB,0.0, , , , , , , , , , , , , , , 
yaiS,0.0, , , , , , , , , , , , , , , 
yaiP,-1.10632, , , , , , , , , , , , , , , 
yaiF,0.0, , , , , , , , , , , , , , , 
yaiX,0.0,0.500251, , , , , , , , , , , , , , 
frmR,0.0,0.0,0.0, , , , , , , , , , , , , 
mhpR,0.0,-1.80445, , , , , , , , , , , , , , 
lacZ,0.262167,-0.647702,0.0, , , , , , , , , , , , , 
cynR,0.0, , , , , , , , , , , , , , , 
prpR,0.0, , , , , , , , , , , , , , , 
yahN,0.0, , , , , , , , , , , , , , , 
yahC,0.317433, , , , , , , , , , , , , , , 
yahB,-0.28552, , , , , , , , , , , , , , , 
betI,0.246953,-0.600566,-0.25068, , , , , , , , , , , , , 
ykgH,-4.79705, , , , , , , , , , , , , , , 
b0309,0.0, , , , , , , , , , , , , , , 
ykgC,-1.02806, , , , , , , , , , , , , , , 
ykgI,0.0,0.0, , , , , , , , , , , , , , 
ykgA,0.0, , , , , , , , , , , , , , , 
ykgR,0.0, , , , , , , , , , , , , , , 
ykgM,0.0,0.0, , , , , , , , , , , , , , 
ecpR,0.0, , , , , , , , , , , , , , , 
ecpA,-6.12139, , , , , , , , , , , , , , , 
ecpB,0.59832,0.353254,1.48568,0.0, , , , , , , , , , , , 
ykgJ,-1.14797, , , , , , , , , , , , , , , 
paoA,-1.07953,0.0,0.0,-0.698253, , , , , , , , , , , , 
yagP,-0.552979, , , , , , , , , , , , , , , 
nc1,0.0, , , , , , , , , , , , , , , 
intF,0.0, , , , , , , , , , , , , , , 
yagN,-2.40918, , , , , , , , , , , , , , , 
yagM,0.0,0.0, , , , , , , , , , , , , , 
yagK,0.0,0.0, , , , , , , , , , , , , , 
insA-3,0.0,0.0, , , , , , , , , , , , , , 
argF,0.317504, , , , , , , , , , , , , , , 
yagI,0.580064, , , , , , , , , , , , , , , 
yagA,0.0,0.0,0.0,0.360278, , , , , , , , , , , , 
insA-2,0.360278,0.360278,0.0,0.0, , , , , , , , , , , , 
insH-1,0.0, , , , , , , , , , , , , , , 
perR,0.0, , , , , , , , , , , , , , , 
ykfA,0.0,0.0, , , , , , , , , , , , , , 
ykfK,-1.6586, , , , , , , , , , , , , , , 
ykfL,-1.0086, , , , , , , , , , , , , , , 
yafY,0.0,0.0,0.0,0.0,0.0,0.69774,0.0,0.546795, , , , , , , , 
phoE,-1.09273, , , , , , , , , , , , , , , 
pepD,-2.5003, , , , , , , , , , , , , , , 
lfhA,0.0, , , , , , , , , , , , , , , 
dinJ,0.0,0.0, , , , , , , , , , , , , , 
yafK,-0.450086, , , , , , , , , , , , , , , 
fadE,0.0, , , , , , , , , , , , , , , 
yafV,0.0, , , , , , , , , , , , , , , 
yafU,-0.348631, , , , , , , , , , , , , , , 
ykfM,0.321056, , , , , , , , , , , , , , , 
rnhA,-2.59818, , , , , , , , , , , , , , , 
gloB,0.0, , , , , , , , , , , , , , , 
mltD,0.256148, , , , , , , , , , , , , , , 
yafC,0.0, , , , , , , , , , , , , , , 
metN,0.0,-0.928253,-0.301799, , , , , , , , , , , , , 
rcsF,0.0,-0.941924, , , , , , , , , , , , , , 
proS,-5.56253, , , , , , , , , , , , , , , 
yaeF,0.717793, , , , , , , , , , , , , , , 
yaeP,0.0,-0.898692, , , , , , , , , , , , , , 
map,-4.50879,-6.16302,-6.49351, , , , , , , , , , , , , 
b0165,0.307258, , , , , , , , , , , , , , , 
yaeI,0.307258, , , , , , , , , , , , , , , 
yaeH,-0.844673, , , , , , , , , , , , , , , 
mtn,-2.18374,0.0,-0.421416, , , , , , , , , , , , , 
hemL,0.420166, , , , , , , , , , , , , , , 
ligT,-2.0806, , , , , , , , , , , , , , , 
sfsA,0.28724,-2.74056,-1.17004, , , , , , , , , , , , , 
pcnB,-2.81159,-0.482178, , , , , , , , , , , , , , 
yadN,-0.126838, , , , , , , , , , , , , , , 
yadV,0.0,0.319269, , , , , , , , , , , , , , 
yadM,-1.6282,0.743188,0.0,0.0, , , , , , , , , , , , 
panB,0.337412,0.298424, , , , , , , , , , , , , , 
panD,-0.657253, , , , , , , , , , , , , , , 
can,0.0, , , , , , , , , , , , , , , 
gcd,0.446813, , , , , , , , , , , , , , , 
yacC,0.282661,0.0,-1.74753, , , , , , , , , , , , , 
yacH,0.428186, , , , , , , , , , , , , , , 
tp2,-0.312645, , , , , , , , , , , , , , , 
aroP,0.322188, , , , , , , , , , , , , , , 
nadC,-0.443196, , , , , , , , , , , , , , , 
ppdD,-0.695685,-0.331487,-0.681164, , , , , , , , , , , , , 
b0105,0.434653, , , , , , , , , , , , , , , 
coaE,-3.279,-0.973124,0.0, , , , , , , , , , , , , 
b0100,-5.39882, , , , , , , , , , , , , , , 
leuL,0.0,0.287785,0.0,0.0,-0.660505, , , , , , , , , , , 
sgrR,0.26408,0.0,0.0,0.0,0.0, , , , , , , , , , , 
araB,-0.837444,-1.18743,-5.66082, , , , , , , , , , , , , 
polB,0.0, , , , , , , , , , , , , , , 
hepA,0.835245,0.621724, , , , , , , , , , , , , , 
lptD,-8.99045,0.539559,0.459043,-1.02525,-1.38749,-0.316282, , , , , , , , , , 
caiT,0.0,0.0,0.0,-2.71747,0.0,-5.02384, , , , , , , , , , 
rpsT,-6.27362,0.29042, , , , , , , , , , , , , , 
insA-1,0.29042,0.0, , , , , , , , , , , , , , 
mokC,0.0,0.0, , , , , , , , , , , , , , 
yaaI,0.0, , , , , , , , , , , , , , , 
yaaW,0.0, , , , , , , , , , , , , , , 
satP,0.0, , , , , , , , , , , , , , , 
yaaJ,0.0, , , , , , , , , , , , , , , 
yaaA,0.0, , , , , , , , , , , , , , , 
